STATE,group,X,Y
MO,1615,-93.38043368750493,38.24224037957481
MO,1620,-89.96993546372444,37.305586440045246
MO,1623,-90.19804240878106,38.625888446317106
MO,1636,-94.51111787531369,37.0891080683333
MO,1638,-94.85397585483429,39.769364099982425
MO,1639,-94.04673706585685,39.642210143374115
MO,1643,-93.79715656396257,37.69764251297166
MO,1646,-91.71846117460949,40.42512908416437
MO,1648,-94.41950561066916,39.245166741848124
MO,1649,-92.94198630043812,39.43242797534211
MO,1652,-94.44682417358118,39.56604955906709
MO,1653,-93.20547117798677,37.01948437474403
MO,1654,-91.35617748628077,37.966195808639206
MO,1656,-93.09038746281496,37.64299937023528
MO,1660,-91.53543622501387,37.64624292086288
MO,1668,-92.65903744396692,36.95133448837607
MO,1670,-90.99180939655028,38.45894270851259
MO,1676,-93.29187203320174,37.2185426595708
MO,1678,-93.61929671770304,40.073134422154915
MO,1682,-94.03535084388182,40.26956912731119
MO,1686,-93.77557893075765,38.37264399445467
MO,1688,-93.31566720308079,37.94114535332568
MO,1689,-90.62899824638458,37.5975230941954
MO,1697,-94.5770017012511,39.09789763850735
MO,1698,-94.30724896477061,37.17566268162645
MO,1701,-90.5657430724446,38.23098096663087
MO,1708,-92.66421507190013,37.68309533118344
MO,1710,-93.81783326481239,37.104424864767054
MO,1711,-94.38193344657567,36.594645733593474
MO,1722,-92.47293568212675,39.74244673809181
MO,1724,-91.51642108144658,39.78445713732579
MO,1730,-92.46244533269312,38.24064596676324
MO,1735,-91.50474661424147,38.97965554285344
MO,1741,-89.52815908859716,36.58720589440784
MO,1742,-94.36897321165954,36.87336278423652
MO,1743,-91.85261582445169,38.4862087024937
MO,1745,-89.65805870284221,36.18878289003994
MO,1746,-89.8506135967191,37.7254867537043
MO,1751,-93.22618268140539,38.707768205364516
MO,1759,-93.41068898476874,37.61292595918526
MO,1762,-92.53225176868175,39.43352338993854
MO,1764,-90.95941398918669,37.435323956014045
MO,1771,-90.337780081418245,38.648530191157995
MO,1776,-93.22304616706832,39.11666637981371
MO,1779,-92.52760069251086,40.522581380116385
MO,1782,-89.92860953158056,36.88434029753076
MO,1785,-93.12499048350827,40.20245934614652
MO,1786,-93.11662566937777,36.68466084584968
MO,1788,-94.33189873739222,37.83947661371178
MO,1792,-91.14941005752938,38.81088565186375
MO,1793,-90.78893375274524,37.93647387227862
MO,1796,-90.45142296687872,37.1274961318665
MO,2706,-89.55630628689572,37.31686425126674
MO,2756,-90.48194213068963,38.78399489554398
MO,2757,-89.352063525186,36.923921798189355
MO,2760,-90.05590528044858,37.96592176067865
MO,2947,-93.86766468722278,36.67750664477339
MO,2950,-93.49721942763553,39.35747322009756
MO,3021,-91.87273047187483,37.5056267994897
MO,3046,-94.87079588195108,40.349025955452255
MO,3050,-92.51100429058017,37.250465640775104
MO,3051,-92.90684293362045,37.33861532064742
MO,3066,-91.95766016069567,37.3303582807776
MO,3067,-92.20100442373317,37.82917354064492
MO,3069,-93.94079633308277,39.23988666887924
MO,3071,-89.56502940942812,37.09603727236214
MO,3074,-92.04119854612362,39.80645566809836
MO,3075,-93.70130832781847,38.0470744784898
MO,3077,-90.39220344237133,36.75719322570747
MO,3146,-93.83931486336114,37.41528613645614
MO,3147,-94.27882333852048,37.494744188685964
MO,3148,-91.86913178045664,36.742856876356235
MO,3150,-91.71440649805754,40.11798072439993
MO,3153,-90.2948267739488,37.56107289497323
MO,3154,-91.94730670312308,38.18540907808417
MO,3156,-92.16995223925065,40.4583435348946
MO,3157,-92.83973954855617,38.432160391740794
MO,3158,-91.77523073372151,37.94575840243806
MO,3159,-91.39816363191024,36.6943916368925
MO,3161,-91.5382437294388,36.52496717265334
MO,3162,-92.44904585755997,36.59995709179867
MO,3163,-93.46517346350089,36.80501886738205
MO,3202,-93.5361988784636,39.831768831789525
MO,3249,-89.3500547510726,36.89536590671603
MO,3250,-92.87591017802201,37.1535040007229
MO,3251,-91.22517779627904,39.36986259855814
MO,3268,-93.57827222319123,37.79533546217737
MO,3338,-90.9627951186783,38.97183071672007
MO,3618,-94.10513894424926,40.078206361341145
MO,3698,-92.56461425771477,38.637174082741964
MO,3711,-92.74600630094997,38.007823133613996
MO,3751,-90.2219534540382,38.705680300825115
MO,3759,-92.58361516231982,40.196187508404684
MO,3868,-89.66784692063305,37.38432125701456
MO,3869,-92.30729203730421,39.00487932073926
MO,3870,-94.36828281684919,38.64914315159577
MO,3894,-93.88277653262146,39.18490947580314
MO,3942,-92.74323375605442,38.97748212274688
MO,3943,-92.16948986270232,38.57389971994982
MO,4020,-94.78020726877921,39.371511666643045
MO,4103,-92.68210444651075,39.14683833631727
MO,4126,-90.7012983135492,38.4904181721212
MO,4127,-94.597605487337745,39.10671401659456
MO,4188,-95.14366469995602,39.986257744916635
MO,4217,-91.13608452104283,37.71530015187268
MO,4244,-93.3248639341692,37.17776871774356
MO,4272,-91.35825698950804,37.14853813253505
MP,225,145.70734397163932,15.157690002895484
MS,226,-90.05899543874729,32.22771320793314
MS,227,-90.54551165948415,33.92656618344208
MS,628,-88.60693722817054,31.17640586350483
MS,630,-88.79875521138636,32.338667281567005
MS,650,-89.43843970585323,34.794837552412915
MS,655,-91.27734900106749,31.1383007371784
MS,670,-89.77247002911878,33.33754675430905
MS,686,-89.52348482571942,32.73333398793793
MS,707,-88.55237403273112,34.909864150281315
MS,708,-90.80462361494662,33.76874714711176
MS,709,-88.5867352933734,30.92993419254798
MS,710,-90.02500712457996,33.105918448486115
MS,711,-91.04858067574877,32.90018139632822
MS,712,-91.07479295956831,31.70070566345017
MS,713,-88.68436064338802,32.77048178428875
MS,714,-89.83684982502179,31.24948904639863
MS,715,-89.13456298812942,30.836192813816435
MS,716,-89.0552831107042,33.16954161766356
MS,717,-90.43082613957338,32.848145026077916
MS,718,-91.13601515006347,33.334141164285484
MS,725,-89.06807016023774,30.39792646333373
MS,728,-90.0464192689236,32.58702009879012
MS,730,-88.56833118638588,33.12028288718151
MS,731,-90.45422869057703,31.173688500254684
MS,733,-89.72354280827457,31.86437890037042
MS,735,-90.27625693552841,34.15415581005431
MS,1043,-88.55104759796609,31.15397498667006
MS,1798,-91.4051457863291,31.559565194838132
MS,1813,-89.59061204277263,33.059832317057364
MS,1819,-89.18218589955937,34.833089904525245
MS,1826,-89.33615484716492,33.93452793485137
MS,1893,-89.0221444132811,33.92083024558473
MS,1897,-89.27595616315455,31.254284236975312
MS,1899,-89.80351002206694,33.785849856229085
MS,1901,-89.18407233155261,33.31445879140766
MS,1902,-90.393546132155,31.923200370822656
MS,1903,-89.47651166680414,30.303135297656414
MS,1904,-89.0546943419199,30.43924301053918
MS,1905,-90.1880149413812,32.29664191131072
MS,1907,-90.48811060497503,33.175239404667316
MS,1909,-88.40888291778799,34.272658762846
MS,1911,-88.5461278609051,30.372835432690344
MS,1914,-89.2905070977857,31.97392223470562
MS,1917,-88.69776204167933,32.36484059418054
MS,1918,-90.10737089827018,31.53626888015999
MS,1920,-88.6988577413185,34.2640687428523
MS,1923,-90.44097074247954,31.576306159917365
MS,1926,-88.40165139874982,33.49386526631136
MS,1930,-89.12634897155895,32.780457211368486
MS,1932,-88.542853091886,33.832362278844165
MS,1933,-89.10648981820016,32.423313483099264
MS,1937,-89.88938579311636,34.36117890038681
MS,1939,-89.58040010389905,30.723705392121932
MS,1941,-89.03552181065918,31.204817304515746
MS,1943,-89.03001354787432,34.253585287696865
MS,1946,-90.27005611903463,34.25943231708109
MS,1948,-89.98580138191771,32.274718709102785
MS,1956,-89.48571391807162,32.35392398802446
MS,1958,-89.8605149048871,31.96005350257673
MS,1959,-89.52337749119596,32.03413829126212
MS,1960,-90.62988072592302,33.44834076919715
MS,1964,-89.9933408438508,34.61147018710872
MS,1965,-88.95034233650313,34.730624904920575
MS,1970,-88.20118972591445,34.81207664296835
MS,1972,-90.3843743332013,34.69925965655271
MS,1973,-89.01071662538591,34.49093418752201
MS,1974,-90.14221905391662,31.117315834353697
MS,1975,-90.87775496950296,32.351282612791934
MS,1976,-91.29992551189233,31.085761995462104
MS,3059,-90.98456536966629,31.96253989027596
MS,3060,-90.81066296305522,31.156588240784092
MS,3063,-89.52233674506503,34.367976755269474
MS,3065,-89.41346211728066,31.144464058669765
MS,3068,-89.55532529395475,31.644758093890623
MS,3070,-88.7348935623498,32.04139892796579
MS,3072,-90.89314681086334,31.47210670890704
MS,3082,-91.06408145043598,33.41180990168434
MS,3083,-91.05201177148854,33.408451414905755
MS,3084,-89.26366140680213,33.535392761285024
MS,3085,-89.63582651648683,34.13131506667178
MS,3271,-90.44495995173925,34.02594191609283
MS,3331,-90.43591803243794,32.88626982500856
MS,3332,-90.42556404447275,32.87896417044239
MS,3358,-91.22117123730477,31.557622624736318
MS,3379,-90.37116507322509,33.97017103735234
MS,3393,-90.14990176674014,32.27886394738048
MS,3476,-89.28116729216764,31.316818638731274
MS,3479,-91.28730516185233,31.083973329340512
MS,3480,-90.20408240275962,33.48526044458351
MS,3481,-91.0240057775012,33.43250947849279
MS,3608,-90.40086408094314,32.24688147253579
MS,3904,-88.64945392543996,31.676793929328355
MS,3944,-88.53519386863233,34.65888203731696
MS,4001,-90.577295783166,34.20456573861128
MS,4002,-88.65297575948115,33.604365745757924
MS,4009,-89.98390603824383,34.8096931000053
MS,4018,-88.81694094122096,33.4649585337562
MS,4091,-89.18214322683818,31.62898745794381
MS,4156,-90.14976014653374,33.521943895785384
MS,4176,-89.86552039710091,31.60071663507678
MS,4220,-90.44593845643091,32.89176224801459
MT,745,-112.80032050945702,46.38302489033982
MT,748,-111.36762513378926,47.468972142085654
MT,749,-104.68522164869371,47.13108109529518
MT,757,-108.49413954631576,45.77357995443074
MT,759,-109.42806701150512,47.05909350006801
MT,771,-112.53837393805793,46.01442640438438
MT,809,-109.45433070482206,47.04761779064459
MT,814,-112.11681066414887,46.22617936604643
MT,826,-112.88370676964853,46.135020997865055
MT,833,-104.69130369973458,47.115254928460246
MT,834,-112.7929215094425,46.18147301183574
MT,883,-111.27899691146895,47.516687512044975
MT,901,-111.05845453933262,45.67342858586921
MT,902,-108.51005137723853,45.780400804404394
MT,911,-111.97376762465404,46.59391860249653
MT,934,-114.02803387901405,46.882905189359256
MT,946,-112.77813615413096,46.23460617827456
MT,953,-112.5240338972671,46.01229696563267
MT,1355,-114.11429421535352,47.595484374787766
MT,1369,-111.85598202824764,48.507355139198616
MT,1977,-112.63428233537539,45.21569921567857
MT,1978,-107.60850056641999,45.73195251572569
MT,1979,-111.51547673483425,46.32150694053773
MT,1983,-105.84484042782444,46.407348250211136
MT,1984,-114.31102370822923,48.189554602222294
MT,1988,-112.32651128094219,48.63224138060728
MT,1990,-115.55425138374147,48.3914864961215
MT,1992,-111.944300233636,45.29327305530068
MT,1994,-110.9047471947585,46.54521357973205
MT,1996,-109.70721404573436,48.55242947034501
MT,1997,-114.89028690973727,47.19288725572929
MT,1998,-108.5415245281177,46.4496737429772
MT,2000,-104.17301952526115,47.71950342577836
MT,2003,-105.63807142701644,48.087421753365554
MT,2004,-108.5012687833323,45.75633450297129
MT,2897,-110.67277226342816,47.81680234669038
MT,3127,-104.18860000186501,46.9858714032469
MT,3131,-112.73299920584654,46.399430668580365
MT,3133,-109.83610482838303,46.436837785987045
MT,3134,-111.94809747838129,48.16891766245885
MT,3135,-105.40737831260076,45.444180438422336
MT,3136,-106.67355297872011,46.26619680803438
MT,3137,-106.63799374472848,48.192801592859404
MT,3144,-115.35106505642689,47.594800511575535
MT,3293,-105.19116289985614,48.11570219033179
MT,3359,-111.89453087956143,48.50205635854144
MT,3699,-112.03675858716095,46.58628011732892
MT,3700,-112.12066555716963,46.236099133118
MT,3701,-112.95423658638437,46.12287211495978
MT,3742,-114.16112708991683,47.691611113683145
MT,3749,-114.1575946906671,46.24435667638154
MT,4102,-104.27632005445089,46.36054429766605
NC,71,-81.68554863282426,35.67858973437281
NC,72,-79.07375544030597,34.624542959563776
NC,81,-81.95360784703844,35.652139574142616
NC,87,-77.46333199208749,36.29052515445129
NC,100,-78.62071450076787,35.76462042119071
NC,106,-78.77221013264509,36.14608389225931
NC,856,-76.77080712289188,35.16043587003614
NC,961,-80.13737358321272,35.41602344994198
NC,964,-81.17672747883552,35.88442972162628
NC,977,-82.00157834246755,35.9282169476842
NC,982,-76.90859254297774,35.969252302937285
NC,987,-81.52095002716324,35.855430978329856
NC,991,-77.45463622724041,36.30154624932716
NC,1008,-76.84531101301472,34.78213567570025
NC,1010,-79.34228117401169,36.41890724088529
NC,1015,-81.20959243958423,35.615819752073946
NC,1017,-78.6550319407013,35.7775953788119
NC,1022,-78.71957038794757,34.278359117055615
NC,1024,-82.61517732716204,35.663568032148206
NC,1028,-77.12158459815716,35.318266712251834
NC,1029,-79.34720022235418,36.43326246990564
NC,1037,-80.23118631162198,35.815212336251115
NC,1044,-77.59826138807404,35.479437241781376
NC,1053,-80.26255016882011,36.1445991009947
NC,1064,-78.24921097506504,35.94586746185958
NC,1067,-81.1941780846664,35.313501166144306
NC,1083,-78.80077654620354,35.38741041477929
NC,1086,-79.34130020840742,35.052048059298684
NC,1093,-76.3346878548894,35.49419231863738
NC,1098,-78.32899763859969,35.55745199788865
NC,1101,-81.23652522393934,35.486574045534866
NC,1107,-79.05348796157712,34.586294160885835
NC,1112,-81.94698373895137,35.64026256267292
NC,1116,-79.60712744726378,35.02193053762016
NC,1123,-78.01514843682294,35.96910420519892
NC,1130,-78.03684678035717,35.387933048627445
NC,1133,-77.92266865762124,34.26648744667494
NC,1141,-77.43071447518378,36.328498593189096
NC,1149,-79.10118382895003,36.053451977192914
NC,1151,-76.30955750294667,36.35828972607906
NC,1162,-77.93711186752188,34.554710948799666
NC,1167,-80.53990256184801,35.61983078602792
NC,1175,-78.78554777001216,36.13581598922959
NC,1179,-79.82802622012221,35.667234065252444
NC,1184,-81.9145432497767,35.3650937061692
NC,1191,-78.34089616106452,35.012742060346696
NC,1194,-79.16168000501418,35.47011240033367
NC,1201,-79.3649470135561,34.811902771318906
NC,1203,-79.8751299086988,35.3793100427615
NC,1230,-82.37390015844552,35.61094196596763
NC,1238,-78.91156021923851,34.18742355237729
NC,1240,-76.22791455019507,35.957608966641075
NC,1254,-78.27022978126944,36.41681967660571
NC,1264,-81.13207419701045,36.16455615800414
NC,1356,-80.18047084000396,34.98898822722329
NC,1357,-77.60764781957702,35.448761187826065
NC,1391,-77.43121050925042,34.75163500453876
NC,1395,-79.45971308760686,34.77531235625185
NC,1396,-77.99453139744595,35.38136136521262
NC,1415,-84.02877888917106,35.101757361890364
NC,1422,-83.22598817929297,35.379107520096994
NC,2005,-79.40321811562627,36.06863118075398
NC,2007,-81.1800167625813,35.90835240416902
NC,2008,-80.07588267709308,34.96698132868292
NC,2009,-81.4604667366183,36.41854552988504
NC,2010,-77.05494632618813,35.54381367212167
NC,2011,-78.16390806117867,34.05876393143712
NC,2012,-82.54775964709586,35.59599707439057
NC,2014,-81.68063496868048,35.72108810021488
NC,2016,-81.68523970522878,35.74548679529885
NC,2023,-80.57771133944534,35.4089136260389
NC,2024,-81.57077340180093,35.891383135219435
NC,2026,-76.66198538721426,34.71944852337599
NC,2029,-79.33582056620605,36.406558766702965
NC,2030,-81.232953659177,35.662687302732344
NC,2031,-79.26585669036032,35.74107926272169
NC,2032,-76.60935364865074,36.06295704102244
NC,2035,-81.54009565466906,35.28889550447581
NC,2038,-78.71925875740195,34.336738359395916
NC,2042,-77.18312308060388,35.133016067673374
NC,2045,-78.88072961104882,35.04902371584045
NC,2553,-76.01879693429522,36.39928881102624
NC,2617,-80.25458004819593,35.82621405468578
NC,2618,-80.59241510100183,35.88182094977106
NC,2619,-77.9620899093874,34.963492693013244
NC,2620,-78.90083483862118,35.9930234140932
NC,2621,-78.5878125255771,36.31271135333632
NC,2628,-77.66984284912007,35.4553792909513
NC,2630,-79.79552378479144,36.07134282507956
NC,2631,-79.54824182809065,36.137492254354974
NC,2635,-77.58936724268861,36.320319726053384
NC,2636,-78.80944353351524,35.41692817441718
NC,2639,-83.00561175749932,35.47179600711023
NC,2640,-82.45576530553467,35.31587121182506
NC,2641,-76.93478044709089,36.39766392702507
NC,2642,-78.34740236574073,35.51098752306685
NC,2643,-76.31987415995636,35.42120443036325
NC,2645,-80.88580262848893,35.78833892317284
NC,2647,-80.84523563893804,35.315274125424686
NC,2649,-77.05176768686972,35.85638760858836
NC,2650,-80.83626457107354,35.220497328353005
NC,2654,-79.41863769886719,35.3435347246447
NC,2655,-77.96778402235297,35.976016267396986
NC,2656,-77.89566201984404,34.32735875907069
NC,2657,-77.4198578466276,36.38928289016454
NC,2658,-79.09832498866571,36.07487313770364
NC,2659,-77.92505422690414,34.55230198134796
NC,2660,-78.9854972423087,36.39524363725951
NC,2664,-77.3610812666586,35.64233450256758
NC,2666,-79.7738096361023,34.937627275205465
NC,2667,-79.77112166187605,36.397918101923686
NC,2669,-79.74788929593174,36.38567048699941
NC,2671,-80.46857550309254,35.66948542450994
NC,2672,-80.2164620006465,36.41416684284517
NC,2673,-83.453347350256,35.41719008146175
NC,2674,-82.71362915282928,35.264279292052706
NC,2675,-80.46597895761747,34.977256659144466
NC,2678,-78.40715792168413,36.330658401479766
NC,2681,-78.64043935172951,35.73367701415386
NC,2683,-78.1348049776044,36.393537214247175
NC,2686,-81.148893052748,36.140700512006525
NC,2687,-82.29837206270584,35.916684209158994
NC,2951,-76.77015445772213,35.14357478505494
NC,2957,-83.37181809932119,35.197855499551345
NC,2958,-77.35329194534,35.063149679222605
NC,2962,-76.748730375733345,35.86694474421927
NC,2964,-82.19811828537614,35.2504705659851
NC,2965,-77.90982283487645,35.7260593839189
NC,2972,-81.12028518185507,36.5067169534868
NC,2973,-83.80671331665016,35.3230724754699
NC,2980,-79.22286337875883,34.98088216984478
NC,3058,-81.92674608335328,36.08650471379409
NC,3123,-83.82964202344218,35.04088939415487
NC,3143,-83.44517676659827,35.427843479806974
NC,3175,-82.653010773916,35.80435472464911
NC,3215,-77.5802583420287,35.2592636204187
NC,3216,-80.7225346357669,36.3975794648316
NC,3345,-76.9596691455842,36.405269674343735
NC,3395,-81.70704411291871,36.22090021220419
NC,3621,-77.53299338944632,35.89748251528027
NC,3622,-78.31978040355257,36.094504573284276
NC,3702,-78.60569941969857,34.62803552999307
NC,3713,-81.95779231243327,35.36981010556729
NC,3714,-78.64112514260111,35.7763315502467
NC,3777,-76.94349518916856,35.975829488627724
NC,3938,-79.99777849631249,35.9550659029749
NC,3989,-78.30302882200404,34.992481864992165
NC,4004,-77.58909171527404,35.91044104749921
NC,4005,-75.69010145021552,35.918238727757554
NC,4010,-80.24236103086032,36.09722216313066
NC,4013,-82.0311319152276,35.66397050575704
NC,4015,-80.19669262272743,35.34892081091859
NC,4110,-80.65761165837839,36.13539956252543
NC,4111,-81.18367783981937,35.26765061549056
NC,4211,-78.80280004925923,36.14526446248156
NC,4212,-78.80928151185192,36.13853029552042
ND,112,-100.74154047091703,46.79996700637785
ND,123,-102.86720059360181,46.535411578773584
ND,376,-98.6866362269104,46.88266744901449
ND,381,-100.8227807923795,46.753787790773025
ND,389,-100.76054117609598,46.79153913564305
ND,409,-96.80332629401724,46.87841950926848
ND,428,-96.83568743079985,46.868050428521315
ND,430,-100.88596476045383,46.82676932176817
ND,439,-97.02794634696963,47.92288157724393
ND,651,-97.62562927446871,48.79105364706135
ND,661,-96.60616194213742,46.26568016485922
ND,662,-102.78516776097882,46.895042485925224
ND,672,-98.8670178492402,48.10769347865397
ND,2688,-102.63469064020693,46.00155322256423
ND,2689,-98.00538051422359,46.92761042430059
ND,2693,-100.44987374883111,48.828081355211154
ND,2694,-100.72639347922656,46.796403251740095
ND,2698,-97.05764149739699,47.93562419813187
ND,2700,-98.36762390688638,48.76162767604456
ND,2701,-99.37108408156543,46.03599193768886
ND,2703,-103.26342685760267,47.78836541797424
ND,2705,-101.02648885119082,47.291056835098054
ND,2707,-101.3788352922021,47.32407755778994
ND,3111,-102.39181816429394,48.32120545851271
ND,3112,-99.61443485619813,48.86116087757556
ND,3113,-97.40491078795004,48.41780772894306
ND,3114,-103.61807714664984,48.14712867267452
ND,3115,-101.2872996989983,48.23300957408178
ND,3712,-98.70594652604983,46.903690344204435
ND,3859,-99.97746043659843,48.37375015305328
ND,4203,-97.06385920738357,47.40353829295529
NE,442,-96.76357619918542,40.78695908776275
NE,449,-95.89955342519303,41.28239824560283
NE,460,-97.62866856049422,40.864090564280104
NE,468,-96.70411521396667,40.76968556483871
NE,476,-96.18527470824064,40.40223166477037
NE,483,-100.64799760769078,40.22828256961006
NE,493,-96.73253873389496,40.78088233977429
NE,510,-97.3841650597438,42.0509580039857
NE,673,-98.38811241175227,40.587517979923184
NE,687,-98.02919377529886,42.13629462523654
NE,688,-98.00220346635308,41.69143271651751
NE,691,-102.86983791167678,42.09974430378651
NE,694,-97.12927392615495,41.25347245798569
NE,699,-97.26420594145146,42.62027247796677
NE,703,-101.6439551364452,40.52044115841236
NE,720,-100.55142668128798,42.875692520213335
NE,721,-98.05385849885486,40.52095207100662
NE,740,-97.05535786675956,41.44700269971163
NE,743,-99.64257409046562,41.40485779636852
NE,753,-96.41956800874293,42.41603716180261
NE,754,-103.00140827303976,42.827177427926664
NE,755,-99.74058294187525,40.78046913840563
NE,761,-97.60283080796745,40.52516625027588
NE,766,-96.74606615648136,40.27203038458118
NE,768,-99.82768374950865,40.138776841433256
NE,770,-98.00322294019023,40.86409070985146
NE,775,-101.01020363162499,40.17645451288053
NE,779,-98.64730235588247,42.45948916853105
NE,798,-97.17804715184688,40.13381127903452
NE,816,-101.7191143045904,41.128814723120655
NE,820,-100.76426510576574,41.135598548255736
NE,821,-97.45617082268086,41.84375330877604
NE,835,-98.06798814400624,40.20410564028898
NE,836,-95.8582388387382,40.67596968476038
NE,840,-99.3703548875568,40.43955772334003
NE,841,-97.52802901553956,42.200488057435585
NE,868,-97.36006722087546,41.430641070678945
NE,906,-100.62620587289524,40.20217399261295
NE,914,-99.53612313597712,42.58264848724786
NE,925,-96.04179430386337,41.14160065843177
NE,951,-103.6547091464285,41.836420801842095
NE,963,-97.10200958183862,40.90637247238731
NE,967,-96.7092032248894,42.11374554654322
NE,1005,-98.92849616316207,41.60252550925642
NE,1019,-98.52105724829022,40.091692387539005
NE,1349,-102.46021316930269,42.71770507771387
NE,1350,-99.36270134450218,40.099820524148356
NE,2998,-103.66204096249527,41.23531609360658
NE,3078,-97.877509700005,42.60889247297491
NE,3079,-97.99950153471627,41.11357146119964
NE,3100,-102.9775064141095,41.14333588281104
NE,3105,-102.47188261017784,41.09397455436462
NE,3106,-97.59245280155906,40.866307662400196
NE,3107,-96.49812292985855,41.43345717644824
NE,3108,-100.51505359444793,40.63130954892972
NE,3109,-98.95425226400214,40.09760630896857
NE,3110,-97.59135367010798,40.1681074311204
NE,3120,-102.3439475232272,41.40825903554743
NE,3122,-98.94876084800191,40.497380395144305
NE,3165,-103.10061924024438,41.66896359023167
NE,3166,-95.84369693447752,40.38622474177491
NE,3167,-97.54654581696094,41.179532535110454
NE,3168,-95.6166063208188,40.06631857850608
NE,3171,-96.62348524749481,41.208959472705914
NE,3200,-99.08260982548772,40.68953917945521
NE,3204,-96.13491875888032,41.54024343247771
NE,3892,-101.53354682964664,40.050726407157626
NE,3993,-95.8829506410281,41.01180475245977
NE,3996,-95.9387903908418,41.25354629921401
NE,3997,-97.31417549433148,41.43219131194727
NE,3998,-96.77531103949352,40.81186119455929
NE,3999,-96.96165857825457,40.47505160390122
NE,4113,-96.70906316182933,42.56275183861978
NE,4119,-98.32887812467594,40.926396711951384
NE,4191,-99.86389713826505,42.55053584584741
NE,4201,-96.19391108313734,40.36646238021006
NH,511,-71.55695409163985,43.22627202018798
NH,514,-71.53962687262772,43.01027262678277
NH,518,-71.14507729914484,44.51284995920302
NH,538,-71.4586977033151,42.993882303435136
NH,539,-71.55180744111136,43.18002793857352
NH,850,-72.31209490912471,43.30945241327824
NH,1023,-71.48520896042541,43.54343411427923
NH,1025,-71.13196901076961,43.68228808043907
NH,1034,-71.5322364679193,44.989581440945464
NH,1081,-72.043482667666,44.11298964735815
NH,1110,-71.64626121818624,43.359531406244855
NH,1128,-70.94016971854872,43.21735395537008
NH,3047,-71.46130052107276,42.98079456634052
NH,3199,-72.23228343253709,42.91568253955989
NH,3748,-71.0507739733656,43.014212072549114
NH,4218,-71.13761772310791,44.52318402366659
NJ,21,-74.4891993001727,40.420618424865275
NJ,65,-74.19471235208292,39.953855583254686
NJ,85,-74.17384787315892,40.91267993734633
NJ,93,-74.75491643916673,41.05890835215216
NJ,542,-74.95816160004756,39.234722569459855
NJ,545,-74.27058927197136,40.5900785978071
NJ,546,-74.95144898868294,39.24379688779536
NJ,547,-74.86440048761868,39.68084062250857
NJ,552,-74.80394997445504,40.24547311888506
NJ,554,-74.82931384938964,40.274644894645675
NJ,557,-74.93457377601938,40.62888668956506
NJ,558,-74.58339291504974,39.99856357840411
NJ,559,-74.75636871948646,40.207273350404165
NJ,560,-74.1735179440956,40.71279183951315
NJ,1171,-74.0538470740411,40.86462606031564
NJ,1188,-74.80275641423769,39.098320975699444
NJ,1200,-75.238886684213,39.42709071046707
NJ,1223,-74.12799813957076,40.719644318431186
NJ,1277,-74.91925666534566,40.329175212310766
NJ,3012,-74.61628991629733,39.99991867849403
NJ,3024,-75.15822486917928,39.384059534841114
NJ,3218,-74.28686151138918,40.26777675592177
NJ,3230,-74.1080067897183,40.72788385175028
NJ,3312,-74.79091776024882,39.99607149954779
NJ,3519,-75.20767164658349,39.41308561468016
NJ,3562,-74.46061302240673,40.80348090107187
NJ,3588,-75.12342667759276,39.94355355103357
NJ,3729,-74.21709501734195,40.66262966579329
NJ,3736,-74.03872980471725,40.87379472241708
NJ,3750,-75.35721533363102,39.62988106162846
NJ,3985,-74.69216726482892,39.44062623351905
NJ,3994,-74.60912951183012,40.56874334408211
NJ,3995,-75.08087059242261,40.80247120643002
NJ,4152,-74.18969117649495,40.666156707062584
NM,159,-107.79837055024538,35.18030027278397
NM,161,-106.06652313580727,35.56517368648036
NM,178,-106.76626574215457,34.7877375890263
NM,183,-106.75097982384389,34.77014950941566
NM,185,-104.62632807483243,36.38699201408212
NM,189,-106.94898465327427,32.249564931471205
NM,191,-104.54321351110168,33.140741730354
NM,194,-107.8169468994791,35.14078725003081
NM,195,-104.70285147951016,34.907871555445986
NM,237,-105.24218009795109,35.60817143201243
NM,401,-108.75770938576892,33.71238604825362
NM,402,-104.50430022368954,33.35175758847358
NM,413,-104.43161487316343,36.87048565104851
NM,417,-103.20627271454543,34.40630687248811
NM,426,-104.24350127056391,34.472193727706646
NM,445,-106.80549709646559,32.30232218196933
NM,465,-104.22699613579077,32.42203445647309
NM,477,-108.28148357195464,32.770479132920684
NM,479,-108.66637941393361,32.337460259243855
NM,480,-103.3390840468613,32.93448354056505
NM,487,-105.88938709469498,33.647279061109494
NM,491,-107.73728583917644,32.27668004342089
NM,498,-108.70831106938607,35.52722219937038
NM,525,-106.92268915823871,34.02797261859655
NM,1390,-106.30481382550828,35.88134255738709
NM,3138,-103.72822148045984,35.1764495428354
NM,3139,-106.55246622165906,36.69934637267644
NM,3140,-103.33390378512613,34.19793472676457
NM,3141,-107.24989487381556,33.133733944202106
NM,3191,-105.57608022594306,36.39686286776677
NM,3334,-103.12300325644449,36.43523640499817
NM,3348,-103.22528575750405,32.76409424107344
NM,3634,-106.85811005894553,35.007517598387
NM,3939,-108.13834121642023,36.72108097146184
NM,3940,-106.00776805239346,32.85205675384073
NM,3982,-105.22861372688622,35.558587606293585
NM,3984,-106.73307097329034,34.8020965783436
NM,3986,-106.05028381583735,35.56278008020348
NM,3987,-106.57007800267039,35.32195326708627
NM,4024,-106.28051390038276,32.079259500139585
